,Unnamed: 0,tweets,sentiment
908,908,Hello :) Get Youth Job Opportunities follow &gt;&gt; @tolajobjobs @me1campbell,Positive
909,909,"@mokwepa no, other than it using Cs :)",Positive
910,910,"you ever watch certain people's snapchat over and over again, bc i know i do :-)))",Positive
911,911,@IbnNabih1 that's all ok I know your busy :),Positive
912,912,Last 2 exams :),Positive
913,913,forgot u were up. :)))  https://t.co/Or6eATWDjm,Positive
914,914,Fun fact: I love meeting new people :),Positive
915,915,@jaseygalore I know the home-based office busy feeling :-) Pity about your knee - what happened?,Positive
916,916,"SALE FLEUR DRESS CREAM #Readystock_hijabmart
IDR 325.000 ====&gt; IDR 200.000 :) http://t.co/AGp51NQMbS",Positive
917,917,@pprabha014 Thankyou :),Positive
918,918,@fernandeznoemi4  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),Positive
919,919,Is Tompolo meeting aimed at stopping the sale of the oil that we cannot find buyers for? :D,Positive
920,920,"@Centerfxld that's true, @johngreen doesn't disappoint! Looking forward to Paper Towns? :)",Positive
921,921,"That's all I need to know, is that everything is going to be okay :-)",Positive
922,922,@LTBeautyBlog @FDNCoffee I say less slacking &amp; getting cracking :),Positive
923,923,@JulieWestern I don't know the name but it is particularly striking. Happy days :),Positive
924,924,"@misshollylou Hey, here's your invite to join Scope as an influencer :)  http://t.co/ipJ2yOiGet",Positive
925,925,@DeewaniVeronica 31* My Bad Mam :p,Positive
926,926,"@FrancesBeeton Lovely looking cake, bet it tastes good too :-)",Positive
927,927,FeyTyaz Follback ya :),Positive
928,928,"@dalenaha1 so I found this last night, lets just say there was an instant stiffening of my interest :) https://t.co/sw5O1Bz4y9",Positive
929,929,Rettweet :-) http://t.co/zBOvLw0y5S,Positive
930,930,@CHUBANHES fback? :),Positive
931,931,Rettweet :-) http://t.co/CGTjR664Kj,Positive
932,932,ricky_febs Follback ya :),Positive
933,933,"Got Secrets of Grindea, Courier of the Crypts and possibly some Arma 3 to record today..... Gosh! And a new game that looks like Limbo :)",Positive
934,934,@siaramelatienza  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),Positive
935,935,"@MyriadPhoto  thanks for retweeting @madsenjewellery orchard art show, have a super weekend :)",Positive
936,936,"Karachi ka Venice after rains :) @rizz_javaid “@JaagAlerts: Several parts of Karachi witness accumulated rain water,http://t.co/Wionr1evBo”",Positive
937,937,maroon cocktail dresses http://t.co/Ioj5YzNRwu #MidiDresses for @filipinaniah :) http://t.co/Vj1U5fIzBw,Positive
938,938,@IamPatmae_ fback po? :),Positive
939,939,0-100 real quick :),Positive
940,940,@Iron_Vein Morning! : ) Mine is 1100D. Usually auto-focus. I only use manual for  really close up like shooting veins on crackle glaze. :),Positive
941,941,"the new layout looks bomb! :-) 
-g",Positive
942,942,Thanks for connecting @garrowlscq Hope you're having an Great Day!  Have a social/website question? Just ask :-),Positive
943,943,@Tweetnesian pake :),Positive
944,944,"@gabrielaliuw hi we made some changes in our design, hope you like it :) https://t.co/EXt098Yq1b",Positive
945,945,joim me while I feed the troops. :) https://t.co/ZlcsRuUpPY via @audioBoom,Positive
946,946,Any brands wanting me to review BEAUTY products on my blog? mail me at: ladolcevitainluxembourg@hotmail.com #prrequest #journorequest :),Positive
947,947,The_MadStork Follback ya :),Positive
948,948,"@SSalchli Good luck, Shaun! :)",Positive
949,949,@madziucha_5 yes he is :),Positive
950,950,Anyone who wants to be added to the bot just DM me!! :) #bot,Positive
951,951,"@ChloeGMoretz Chloe I watched ""Let me in"" yesterday and you were really awesome! Really talented and intelligent actress, beautiful too! :)",Positive
952,952,@hesfallenangel could i get some free solo  dms? Any to give away? :) xoxo,Positive
953,953,@TripVerse @outboundapp thanks for sharing! Wishing you a wicked weekend :),Positive
954,954,Hola juan.. sending you a big Hi from Houston tx! :) I've been a fan of jenni  and the family for year's.  I stumble upon a video of you,Positive
955,955,@padaleckbye. No prob.nice choker btw :),Positive
956,956,@seoulsjin @seouljins seouljins :) both are fine tbh,Positive
957,957,Photoset: sadomasochistsparadise: Wynter bottoms- and an outtake :) Sadomasochist’s Paradise Cuties http://t.co/GNW1lwjFK1,Positive
958,958,You make my day by just smiling :),Positive
959,959,@ghostkidluke fback? :),Positive
960,960,@itsRebeccaRayne :D ty bby!,Positive
961,961,Please enjoy this clip of me losing my shit during cypher :) http://t.co/8FIyPQ6kkn,Positive
962,962,"@athrawestokio @AdeccoWaytoWork @AdeccoJapan next week, i will be at my office ! so lets go :)",Positive
963,963,@DanielCWest thank you for following me :D,Positive
964,964,Stats for the day have arrived. 2 new followers and NO unfollowers :) via http://t.co/e644DJI0zw.,Positive
965,965,@purehaire Amen. Thanks :),Positive
966,966,"Hi BAM ! @BarsAndMelody 
Can you follow my bestfriend @969Horan696 ? 
She loves you a lot :) 
See you in Warsaw &lt;3 
Love you &lt;3 x32",Positive
967,967,@shyayen  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),Positive
968,968,@DrenchinWine @2fai @Chompu_Kusuma paper girl :D,Positive
969,969,@gculloty87 I know would of been lovely to have her in that pic :)) x,Positive
970,970,@adnanCad Planted people are allowed to do any thing and every thing :p,Positive
971,971,"@mRpOrTeR7 ""This Corner"" is so fucking Dope!! Getting addicted to it..
Great Job :D",Positive
972,972,My bby gurl :) http://t.co/S0IiU35MWw,Positive
973,973,Hey hey :D,Positive
974,974,@NickTheBullsFan @CashNastyGaming still suck at editing but if this turns into something special I owe it to you guys :),Positive
975,975,@ayokejkt Visit my blog http://t.co/UzOAqroWKx thanks :D,Positive
976,976,"@daannymoncada @breannelaflare YOU'RE UGLY DANIEL, is it good ape?:)",Positive
977,977,"Happy bday @Cinemainmygenes  Saar....
Have a great year ahead... :)",Positive
978,978,@LucyLu_xx Thought you might! I saw it and I loved the verse. The butterfly part was just a bonus :).,Positive
979,979,"Thank you :-))) OK 
Have fun!!
@anvy2446 @4HUMANITEEs @SexyAF12 @kikbella @adasamper @RachelLFilsoof
Enjoy day u all
http://t.co/5Y5OAESAzv",Positive
980,980,well. good morning. :D,Positive
981,981,@palakspatel would you follow me?:),Positive
982,982,"Busy, productive day filled with a few tears, but hours and hours of laughter. Today was a good day. :)",Positive
983,983,@17bljpk hi. You have 5sos tickets?? Dm me :),Positive
984,984,Yummmyyy.... :-) — eating dosa,Positive
985,985,@bbcdoctorwho so do I :D,Positive
986,986,@MegLovesGames its probably easier to meet at the station? Unless you particularly want to show me your house? :),Positive
987,987,A Huge &amp; Warm Welcome to @VodkaBlond :-)),Positive
988,988,"ACHI!!!! Im busy next week because of our exams. Hope you understand that I cant tweet youuu, Bawi ako queenesther! :) @esthercarodan",Positive
989,989,@LeeMcKenzieTV Looking sharp :-),Positive
990,990,@xWinnerMino yess im 1 year younger than u :-) no wonder youre huge boy,Positive
991,991,"I'm playing Brain Dots : ) #BrainDots
http://t.co/ilDzDRHf9d http://t.co/VTXNFCPFuI",Positive
992,992,Ha! All in one picture :-) http://t.co/IgLPwLvSfz,Positive
993,993,@Galatasaray @Podolski10 is ready :) #Poldi #Cimbom,Positive
994,994,@LuvSocial_Media Thanks for the share :),Positive
995,995,@LOSTCHILLHORAN fback? :),Positive
996,996,@24f567234e3c410  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),Positive
997,997,@graphure Happy birthday buddy! :D,Positive
998,998,@waterrat77 Thank you :-),Positive
999,999,"*sigh* ""@Whykaysbeauty: Bruhhh“@Dopjones: Call me daddy one more time :)”""",Positive
1000,1000,@ArianeBeeston Communal knowledge! :),Positive
1001,1001,probably gonna be some @playrust though :D,Positive
1002,1002,@mdokha Thanks for bringing it to our attention. Let us know if you have any questions :) 1TB would be amazing!,Positive
1003,1003,@AdeptGroupLtd @TWBC_Business @TechLystics @TLB73 @SynergeeLtd @PerkPearl Many thanks. Happy Friday everyone :),Positive
1004,1004,You are very welcome! :-) https://t.co/XsZ9MciY2r,Positive
1005,1005,"As if bank credit departments weren't bad enough, ANZ has gone to the extreme of offshoring theirs!!! Absolutely classic :-)
#gottolovebanks",Positive
1006,1006,"@DrRamcharan55 :) &amp; yup will In-shaa-Allah make dua for u &amp; fr all of us to see thru the hatreds &amp; move towards truth. Aameen
All the (4/5)",Positive
1007,1007,"I Like Coca Cola , I Love Fanta , I dream about Pepsi and Die for Sprite they alls very sweeeeeeeety ♡♥♡♥ :-) ;-) :-D http://t.co/gUUlxAs9En",Positive
1008,1008,@SlightlySalty_ is a good witness :-),Positive
1009,1009,#welcomeTweet @VortexiK13 @urbndictionaryy @noralewis25 hi! thanks for following! just ask for a follow back :-) via http://t.co/ubXKOjpBez,Positive
1010,1010,#PSYGustoKita good afternoon :),Positive
1011,1011,The dream gaming setup part 2 is finished :D http://t.co/dEHgEeUIEm,Positive
1012,1012,@BarbaraNadel @KirkdaleBooks Definitely :),Positive
1013,1013,@superkrispydj thanks :-),Positive
1014,1014,@beamillerqs make ur dms open pls !! i have some questions to ask hehe :),Positive
1015,1015,"Wet feet welcome @IOWOpenStudios no carpet to,worry about :) http://t.co/q1zK66SmNi",Positive
1016,1016,You're a judgmental hypocritical narcissist :-),Positive
1017,1017,@BhaktisBanter @PallaviRuhail Another jumpsuit... bt in denims...:) #FlipkartFashionFriday http://t.co/gMfG27Hmrt,Positive
1018,1018,@RX931 Verge by Owl City! Thanks :D,Positive
1019,1019,"@NECCMatthew also, sometimes a nice break from seeing constant tweets about one subject is welcomed :)",Positive
1020,1020,#ff @CapeLondonWine @stanstedchamber @iconic_pr @Its_an_airline @Martelsbusvill Have a great day everyone :-),Positive
1021,1021,@jefhong12_21  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),Positive
1022,1022,hey mom i hit a home run :),Positive
1023,1023,"@siavashhnr haha :) How are you, Sia?",Positive
1024,1024,@kath_patel We're counting on it! :) ^MM,Positive
1025,1025,@begbie4017 @heathersmusical What a brilliant parent teacher interview!! Finding out those wonderful things about your talented girl!! :)),Positive
1026,1026,.@FileClickPrint Thanks for following us! Have a wonderful Friday :) #FF,Positive
1027,1027,@DrRamcharan55 u started the comparative religion rant as well :) after all ur a STUDENT of it. I guess the last benchers probably (1/5),Positive
1028,1028,In the Porsche paddock at #BudapestGP and I found out #JohnyHerbert from @SkySportsF1 is rolling with us this weekend! :) #PorscheSuperCup,Positive
1029,1029,"Waking up to nice weather, Koyal 's melodies
An unexpected surprise to create memories!

@blogadda 'Freshness' makes my day :)
#MaxFreshMove",Positive
1030,1030,17 science students this side please :),Positive
1031,1031,35 more eps until I catch up wirh arc v!!! : ),Positive
1032,1032,"Hi BAM ! @BarsAndMelody 
Can you follow my bestfriend @969Horan696 ? 
She loves you a lot :) 
See you in Warsaw &lt;3 
Love you &lt;3 x31",Positive
1033,1033,@iMartyn Happy birthday! Didn't know wolves had birthdays :),Positive
1034,1034,@TeknoGadyet Thanks for sharing this! :),Positive
1035,1035,@RefSRK18 May Allah fulfill our one n only desire....ameen :),Positive
1036,1036,#KCA #VoteJKT48ID HelpingGroupDms: quote tweet with a dm you really want and I'll surprise a few of you :),Positive
1037,1037,"@marshyymiullow you have a weird DP, you know? :p",Positive
1038,1038,@alphatecheating @GasManGod wife and 2 kids? Poor you. :-),Positive
1039,1039,@BANGMELIAMM fback? :),Positive
1040,1040,I NEED A LIFE :),Positive
1041,1041,@Jeandysanglay  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),Positive
1042,1042,@tracychua16 @xaaanshine  chicks :),Positive
1043,1043,@Ripap70 Hi ;-) If you want a free guide use the ZonzoFox App using this link http://t.co/PSbF2rELHn Have a nice stay :-),Positive
1044,1044,Thank You @yadavakhilesh Bhaiya. :-) https://t.co/GZoWXWxEEN,Positive
1045,1045,"@tehreemabbas13 
Thank you brother :)",Positive
1046,1046,@Candiferslaw Lucky dog I hate you....    :),Positive
1047,1047,@Author_Patty @dhinakaranjbraj Patty! :-),Positive
1048,1048,@xwing_t65 I will definitely post about it in my blog! :) It's such an elaborate project and I am doing thing I never did before.,Positive
1049,1049,Planning a trip to Kuching? Enjoy special room rate only at Merdeka Palace Hotel &amp; Suites with PLUSMiles card! :) http://t.co/KwlZtWSREM,Positive
1050,1050,@vedahhh glad to be of service it's kinda what I do :) hahahaa,Positive
1051,1051,"@FroudRS @Mini_Marm  i mean New,  Nex still safe in GWD  :D",Positive
1052,1052,Whom do you really love? — i love all who did the same thing to me :) http://t.co/qpSlKbIHio,Positive
1053,1053,shes not a nice girl trust me :) — okok i trust u &lt;3333 http://t.co/37yWMi8TES,Positive
1054,1054,cause u know ur wrong :) fucking idiot https://t.co/HQl4NjOeSh,Positive
1055,1055,Chaerin unnie : ),Positive
1056,1056,@ParentingWT It's great that we have that as a very viable alternative nowadays. :),Positive
1057,1057,"@ryancavalier glad we could help, I will make sure to pass your comments on and thank you for the lovely tweet :) - IP",Positive
1058,1058,The Tombow ABT has arrived :) https://t.co/LD6CXQyKwI,Positive
1059,1059,@IRagunton Hi! Would you like an @imPastel concert? Let me know your city and country and I'll start working on it! Thanks :),Positive
1060,1060,"happy FriYAY, happy followers :-) xxx ♥",Positive
1061,1061,@KayOddone Kinda smug to know we were doing all that stuff at Marrickville Public over ten years ago :-),Positive
1062,1062,I have loved you since we were eighteen @iqbaale :),Positive
1063,1063,A perfect triangle will win the ball game. :) #AUvsSSCR  #NCAASeason91,Positive
1064,1064,@TravelWTheSmile thanks for sharing! Wishing you a wicked weekend :),Positive
1065,1065,"Morning :)
The Kills - Future Starts Slow http://t.co/KS7bml93WH",Positive
1066,1066,"I'm Trying to make ice chocolate coffee popsicles, it's so soft that will melt in your mouth :) perfect for hot day",Positive
1067,1067,Thankyouuu Dianna :D,Positive
1068,1068,"""ngga usah dipikirin elah"" you can't easily say that to someone who's an entp :) the T is there for a reason",Positive
1069,1069,Smile every day :),Positive
1070,1070,@iamValC @keodancer @SashaFarber killin it! Meme worthy @EmmaSlaterDance? @Dance10Jenna :) Cool shot of @Dance10Alan! http://t.co/hK74TOBM1u,Positive
1071,1071,@fynemo emon : ),Positive
1072,1072,"What is it with this country, first sign of a decent outdoor rave and it pisses down all day :)
I've had to pack... http://t.co/22zYFK8doG",Positive
1073,1073,@Stacyyy24 Happy Birthday :),Positive
1074,1074,@akijuneja I'm glad you like our services. Happy shopping with us :) ^DV,Positive
1075,1075,@LARRYNGTONDO fback? :),Positive
1076,1076,wow finally aku bakal liat kak merry di tv for the first time :D,Positive
1077,1077,@patrenganneng  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),Positive
1078,1078,"Post a pic of your outfit for today with the hashtag---&gt; #FashionFriday :) will be uploading them later today on my blog, join in on the fun",Positive
1079,1079,@KuljuTommi @nathaliea1010 Thank you. I always wanted to see it from that angle.Nelson would be proud :),Positive
